display_name,first_name,last_name,birth_date,college_name,position,jersey_number,height,weight,team_abbr,draft_club,headshot,draftround
Adam Vinatieri,Adam,Vinatieri,1972-12-28,South Dakota State,K,4,72,212,IND,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/imfj1hl4kob4jof8hcwa",
Adam Walker,Adam,Walker,1968-06-07,,RB,29,73,210,PHI,,,
Adam Weber,Adam,Weber,,,QB,2,75,210,TB,,,
Adam Wright,Adam,Wright,1977-12-18,,RB,38,73,235,NYG,,,
Adam Yates,Adam,Yates,,,K,6,73,195,JAX,,,
Adam Young,Adam,Young,1977-04-15,,TE,89,76,265,LAC,,,
Adam Zaruba,Adam,Zaruba,1991-03-31,Simon Fraser (Canada),TE,80,77,265,PHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w7qqohdqqzoiqxffag9m",
Adarius Pickett,Adarius,Pickett,1996-09-05,UCLA,DB,35,71,198,NE,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oi6z5vw327qfaqcltqep",
Adarius Taylor,Adarius,Taylor,1990-09-21,Florida Atlantic,MLB,57,72,230,CAR,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cbjab8j471e54aasbppk",
Addison Lawrence,Addison,Lawrence,,,T,71,76,303,BAL,,,
Ade Aruna,Ade,Aruna,1994-04-27,Tulane,DE,79,77,263,OAK,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c1xjxcoqb6qyfkf41dzv",6
Ade Jimoh,Ade,Jimoh,1980-04-18,,DB,,73,187,NE,,,
Adedayo Odeleye,Adedayo,Odeleye,1997-10-17,No College,DE,94,77,272,BAL,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vlkzgwvamxfiiosfgzy9",
Adell Duckett,Adell,Duckett,,,DE,73,75,270,LAC,,,
Aden Durde,Aden,Durde,,,LB,67,73,240,KC,,,
Aderious Simmons,Aderious,Simmons,,,T,68,79,310,NO,,,
Adetokunbo Ogundeji,Adetokunbo,Ogundeji,1998-10-09,Notre Dame,OLB,48,76,268,PIT,ATL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jrauxzb1zr7msoctlyfc",5
Adetomiwa Adebawore,Adetomiwa,Adebawore,2001-03-04,Northwestern,DT,95,74,280,IND,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxcgqd1sxzs6ub3jcubz",4
Adewale Ogunleye,Adewale,Ogunleye,1977-08-09,,DE,99,76,260,HOU,,,
Adewale Ojomo,Adewale,Ojomo,1988-11-11,,DE,63,76,270,DAL,,,
Adi Kunalic,Adi,Kunalic,1989-04-01,,K,5,72,184,CAR,,,
Adimchinobe Echemandu,Adimchinobe,Echemandu,1980-11-21,,RB,38,70,225,OAK,,,
Adisa Isaac,Adisa,Isaac,2001-10-04,Penn State,OLB,50,76,249,BAL,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dx5rsuoquxk8sxh9mezp",3
Adolphus Washington,Adolphus,Washington,1992-11-24,Ohio State,DT,53,76,295,MIA,BUF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7mrljv0qnfi3twxtdfb",3
Adonai Mitchell,Adonai,Mitchell,2002-10-08,Texas,WR,10,76,196,IND,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fztxucnxhoxep6utluyc",2
Adonis Alexander,Adonis,Alexander,1996-11-07,Virginia Tech,CB,44,75,205,NO,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bcbxhf4vizglggwrjh8a",6
Adonis Jennings,Adonis,Jennings,1995-12-31,Temple,WR,13,74,203,GB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jvmfi1neyjdgmlx7c0za",
Adonis Thomas,Adonis,Thomas,,,RB,35,69,185,CLE,,,
Adoree' Jackson,Adoree',Jackson,1995-09-18,Southern California,CB,21,71,185,NYG,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz7ftjbrza2khve21rpl",1
Adrian Amos,Adrian,Amos,1993-04-29,Penn State,FS,35,72,214,SF,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igawxadxnpihzzpzw9oe",5
Adrian Arrington,Adrian,Arrington,1985-11-07,,WR,87,75,192,NO,,,
Adrian Awasom,Adrian,Awasom,1983-10-25,,DE,67,76,270,MIN,,,
Adrian Battles,Adrian,Battles,,,G,64,75,318,GB,,,
Adrian Bellard,Adrian,Bellard,1994-08-07,Texas State,OT,67,77,308,CHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jwkw0oksk7kcwq2kbgi1",
Adrian Cannon,Adrian,Cannon,,,WR,6,74,204,LAC,,,
Adrian Clayborn,Adrian,Clayborn,1988-07-06,Iowa,DE,94,75,280,CLE,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qoymtyk5nvoiw4f1qn13",1
Adrian Colbert,Adrian,Colbert,1993-10-06,Miami,FS,24,74,205,CHI,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f96eyatbjt9mayqg7znh",7
Adrian Cooper,Adrian,Cooper,1968-04-27,,TE,49,77,255,SF,,,
Adrian Dingle,Adrian,Dingle,1977-06-25,,DE,90,75,296,LAC,,,
Adrian Ealy,Adrian,Ealy,1999-08-07,Oklahoma,T,72,78,328,PIT,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/orbx2rvgtcrnndtvhqhy",
Adrian Frye,Adrian,Frye,,Texas Tech,CB,44,72,205,NO,,,
Adrian Grady,Adrian,Grady,,,DT,,73,290,NE,,,
Adrian Hamilton,Adrian,Hamilton,1987-11-29,,LB,51,75,255,LAC,,,
Adrian Hardy,Adrian,Hardy,1970-08-16,,CB,,71,194,CIN,,,
Adrian Hubbard,Adrian,Hubbard,,,OLB,49,78,257,GB,,,
Adrian Jones,Adrian,Jones,1981-06-10,,T,69,76,330,PIT,,,
Adrian Jones,Adrian,Jones,1969-01-18,,CB,,71,182,CIN,,,
Adrian Killins,Adrian,Killins,1998-01-02,Central Florida,RB,17,68,164,DEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ip1zbhwbowhy8zkqzmng",
Adrian Klemm,Adrian,Klemm,1977-05-21,,G,70,76,318,GB,,,
Adrian Madise,Adrian,Madise,1980-03-23,,WR,12,71,215,TB,,,
Adrian Magee,Adrian,Magee,,,OG,74,76,343,NO,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqnh4zoxojuaumhg3w5z",
Adrian Martinez,Adrian,Martinez,2000-01-07,Kansas State,QB,15,74,225,NYJ,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s1yf7b4qpe7pyvwq9ye0",
Adrian Martinez,Adrian,Martinez,,,C,,75,208,MIN,,,
Adrian Mayes,Adrian,Mayes,1980-11-17,,DB,37,73,215,ARI,,,
Adrian McDonald,Adrian,McDonald,1994-03-18,Houston,DB,39,69,190,BUF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yaei2l9i3yy7rpxygdae",
Adrian McPherson,Adrian,McPherson,1983-05-08,,QB,1,75,218,NO,,,
Adrian Moten,Adrian,Moten,1988-04-22,,LB,54,74,230,DET,,,
Adrian Murrell,Adrian,Murrell,1970-10-16,,RB,29,71,210,DAL,,,
Adrian Peterson,Adrian,Peterson,1979-07-01,,RB,,70,212,SEA,,,
Adrian Peterson,Adrian,Peterson,1985-03-21,Oklahoma,RB,21,73,220,SEA,MIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ug2ua3skqc9f6vkbowxc",1
Adrian Phillips,Adrian,Phillips,1992-03-28,Texas,FS,21,71,210,NE,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bfbt4o1jp3ttsm18v0ur",
Adrian Robinson,Adrian,Robinson,1989-11-21,,DE,,73,250,TB,,,
Adrian Ross,Adrian,Ross,1975-02-19,,OLB,57,74,256,CIN,,,
Adrian Tracy,Adrian,Tracy,1987-04-06,,LB,47,74,248,ARI,,,
Adrian White,Adrian,White,1964-04-06,,SS,,72,200,NE,,,
Adrian Wilson,Adrian,Wilson,1979-10-12,,DB,44,75,230,CHI,,,
Adrien Clarke,Adrien,Clarke,1981-03-26,,G,67,77,330,BAL,,,
Adrien Cole,Adrien,Cole,,,LB,95,71,235,CHI,,,
Adrien Robinson,Adrien,Robinson,1988-09-23,,TE,81,76,264,NYG,,,
Aeneas Williams,Aeneas,Williams,1968-01-29,,FS,35,71,200,LA,,,
Afolabi Laguda,Afolabi,Laguda,1995-07-28,Colorado,DB,35,73,214,LA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wvgx3cgql45lqsxbbu5o",
Ahkello Witherspoon,James,Witherspoon,1995-03-21,Colorado,CB,4,74,195,LA,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s0ugeantfk8glnsstdwe",3
Ahmaad Galloway,Ahmaad,Galloway,,,RB,27,71,223,DEN,,,
Ahmad Black,Ahmad,Black,1989-12-12,,FS,43,69,184,TB,,,
Ahmad Bradshaw,Ahmad,Bradshaw,1986-03-19,Marshall,RB,44,70,217,IND,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vlgcz2so2urjgowxz3tz",
Ahmad Brooks,Ahmad,Brooks,1980-03-13,,DB,47,68,180,BUF,,,
Ahmad Brooks,Ahmad,Brooks,1984-03-14,Virginia,OLB,55,75,259,GB,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qxur1tfjyy0air33c3dn",3
Ahmad Carroll,Ahmad,Carroll,1983-08-04,,DB,31,70,190,NYJ,,,
Ahmad Dixon,Ahmad,Dixon,1991-09-05,,DB,26,72,205,MIN,,,
Sauce Gardner,Sauce,Gardner,2000-08-31,Cincinnati,CB,1,75,200,NYJ,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nqas3icjxcvns2m6cnns",1
Ahmad Gooden,Ahmad,Gooden,1995-10-27,Samford,OLB,52,74,245,BUF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wnmh1r1tl54daz3ilewq",
Ahmad Merritt,Ahmad,Merritt,1977-02-05,,WR,86,70,197,ARI,,,
Ahmad Thomas,Ahmad,Thomas,1994-12-15,Oklahoma,ILB,52,72,227,ATL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hu1vy5fqxcx49ypgc8nl",
Ahmad Treaudo,Ahmad,Treaudo,1982-04-15,,DB,38,70,181,MIN,,,
Ahmad Wagner,Ahmad,Wagner,1996-12-21,Kentucky,WR,49,77,234,CHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zeljfveqaak7ldcjcpqp",
Ahman Green,Ahman,Green,1977-02-16,,RB,34,72,218,GB,,,
Ahmard Hall,Ahmard,Hall,1979-11-13,,FB,45,71,241,TEN,,,
Ahmarean Brown,Ahmarean,Brown,2000-12-19,South Carolina,WR,87,69,167,BUF,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/itae2siy4zmgxtvwjoal",
Ahmed Plummer,Ahmed,Plummer,1976-03-26,,CB,29,72,191,SF,,,
Ahtyba Rubin,Ahtyba,Rubin,1986-07-25,Iowa State,DT,79,74,315,OAK,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ct4wy9zmgiatoubxgpc2",6
Aidan Hutchinson,Aidan,Hutchinson,2000-08-09,Michigan,DE,97,78,265,DET,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cq1xzlvlcvssuucj3jfv",1
Aidan O'Connell,Aidan,O'Connell,1998-09-01,Purdue,QB,12,75,210,LV,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aphs7sdbtn8v4zo9pz6w",4
Aidan Robbins,Aidan,Robbins,2000-12-22,Brigham Young,RB,49,75,230,CLE,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2pcpq3crt97xtfbu0ji",
Ainias Smith,Ainias,Smith,2001-05-31,Texas A&amp;M,WR,82,70,190,PHI,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/curtawk9bzyg88w5jrg8",5
Ainsley Battles,Ainsley,Battles,1978-11-06,,DB,37,71,204,PIT,,,
Airese Currie,Airese,Currie,1982-11-16,,WR,17,71,185,CHI,,,
Airius Moore,Airius,Moore,1995-11-14,North Carolina State,LB,50,71,230,ARI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dmfbij9lkqnwlfbuzc52",
Ajene Harris,Ajene,Harris,,USC,DB,33,70,185,PHI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xfivk6judwkyyf4nlajz",
Akayleb Evans,Akayleb,Evans,1999-06-22,Missouri,CB,29,74,193,CAR,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hzdshia4xdcavsff29ro",4
Akbar Gbaja-Biamila,Akbar,Gbaja-Biamila,1979-05-06,,DE,93,77,263,MIA,,,
Akeem Auguste,Akeem,Auguste,,,DB,36,70,185,SEA,,,
Akeem Ayers,Akeem,Ayers,1989-07-10,UCLA,OLB,48,75,247,NYG,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zul4uca5ew4fvos65due",2
Akeem Davis,Akeem,Davis,1989-12-25,,DB,35,73,200,JAX,,,
Akeem Davis-Gaither,Akeem,Davis-Gaither,1997-09-21,Appalachian State,OLB,59,74,215,CIN,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/x96f2dqigzscwplj024t",4
Akeem Dent,Akeem,Dent,1987-09-27,Georgia,LB,50,73,250,JAX,ATL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwnofhzzqstky9ay6zbp",3
Akeem Dent,Akeem,Dent,2000-01-26,Florida State,DB,46,73,191,LAC,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/frfeespkpjset1efb38c",
Akeem Hunt,Akeem,Hunt,1993-02-22,Purdue,RB,35,71,208,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mjsxqeuw6ng12xa1z4zy",
Akeem Jordan,Akeem,Jordan,1985-08-17,,ILB,54,73,255,WAS,,,
Akeem Judd,Akeem,Judd,1992-12-11,Mississippi,RB,36,71,225,GB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wlrmtmxhsvy3ajibynhd",
Akeem King,Akeem,King,1992-08-29,San Jose State,CB,36,73,215,MIA,ATL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gosoamhoukxux6lkcrsk",7
Akeem Spence,Akeem,Spence,1991-11-29,Illinois,DT,55,73,307,SF,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/psegy2ft4lr56hkwtzhk",4
Aki Jones,Aki,Jones,1982-10-25,,DE,94,76,280,WAS,,,
Akial Byers,Akial,Byers,,Missouri,DT,98,75,300,GB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pw5hve03ihcrlycyqiro",
Akiem Hicks,Akiem,Hicks,1989-11-16,"Regina, Can.",DT,96,76,352,TB,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6vzbrj6xejni2lks17m",3
Akil Blount,Akil,Blount,,,LB,44,74,249,MIA,,,
Akili Smith,Akili,Smith,1975-08-21,,QB,11,75,220,CIN,,,
Akin Ayodele,Akin,Ayodele,1979-09-17,,ILB,50,74,245,BUF,,,
Akrum Wadley,Akrum,Wadley,1995-03-13,Iowa,RB,38,70,194,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sluspyonzq4iyt51brmb",
Akwasi Owusu-Ansah,Akwasi,Owusu-Ansah,1988-04-10,,DB,47,72,210,DET,,,
Al Afalava,Al,Afalava,1987-01-20,,SS,38,71,212,TEN,,,
Al Blades,Al,Blades,1977-03-19,,DB,45,72,207,SF,,,
Al Blades,Al,Blades,1999-10-24,Duke,DB,34,73,188,NYJ,,,
Al Bond,Al,Bond,,,OG,68,76,305,WAS,,,
Al Chamblee,Al,Chamblee,1968-11-17,,LB,,73,240,TB,,,
Al Del Greco,Al,Del Greco,1962-03-02,,K,3,70,202,TEN,,,
Al Edwards,Al,Edwards,1967-05-18,,WR,,68,171,BUF,,,
Al Harris,Al,Harris,1974-12-07,,CB,31,73,194,LA,,,
Al Jackson,Al,Jackson,1977-05-18,,G,64,75,311,GB,,,
Al Jackson,Al,Jackson,1971-09-07,,CB,,72,191,JAX,,,
Al Johnson,Al,Johnson,1979-01-27,,C,60,77,305,MIA,,,
Al Lapuaho,Al,Lapuaho,,,DT,65,74,301,PIT,,,
Al Louis-Jean,Al,Louis-Jean,1993-10-13,,DB,29,73,187,MIA,,,
Al Lucas,Al,Lucas,1978-09-01,,NT,71,73,294,CAR,,,
Al Netter,Al,Netter,,,G,65,78,310,SF,,,
Al Noga,Al,Noga,1965-09-16,,DT,,73,259,IND,,,
Al Smith,Al,Smith,1964-11-26,,LB,54,73,244,TEN,,,
Al Toon,Al,Toon,1963-04-30,,WR,,76,200,NYJ,,,
Al Wallace,Al,Wallace,1974-03-25,,DE,,77,275,BUF,,,
Al Wilson,Al,Wilson,1977-06-21,,MLB,56,72,240,DEN,,,
Al Woods,Al,Woods,1987-03-25,Louisiana State,NT,96,76,330,NYJ,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prcuuwfcof1uok4lxb11",4
Al-Hajj Shabazz,Al-Hajj,Shabazz,1992-08-02,West Chester,DB,49,74,200,BAL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nc38dlakexrpmv93ki47",
Al-Quadin Muhammad,Al-Quadin,Muhammad,1995-03-28,Miami,DE,69,76,250,DET,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgzgezkkoycldlnaatq8",6
Al-Rasheed Benton,Al-Rasheed,Benton,1994-12-10,West Virginia,LB,50,73,242,DET,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aagkdsg2k9o7cfvbybnv",
Alai Kalaniuvalu,Alai,Kalaniuvalu,1971-10-23,,G,,75,302,WAS,,,
Alain Kashama,Alain,Kashama,1979-12-08,,DE,92,76,262,SEA,,,
Alama Uluave,Alama,Uluave,1999-06-23,San Diego State,C,62,74,305,MIA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tptdtduzdisc6eicersi",
Alameda Ta'amu,Alameda,Ta'amu,1990-08-23,,DT,66,75,348,BUF,,,
Alan Ali,Alan,Ali,,Texas Christian,C,66,77,309,MIN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhpmmnl8xe55efcmz8z2",
Alan Ball,Alan,Ball,1985-03-29,,DB,24,74,195,ARI,,,
Alan Baxter,Alan,Baxter,,,LB,,72,238,IND,,,
Alan Bonner,Alan,Bonner,,,WR,16,70,191,HOU,,,
Alan Branch,Alan,Branch,1984-12-29,Michigan,DT,97,78,350,NE,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p1vgxerrhwvr1eqqvbga",2
Alan Campos,Alan,Campos,1973-03-03,,LB,57,75,236,DAL,,,
Alan Cross,Alan,Cross,1993-07-02,Memphis,TE,45,73,235,TB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flcn8rvasatcy4cuoe1k",
Alan Faneca,Alan,Faneca,1976-12-07,,G,66,77,316,ARI,,,
Alan Grant,Alan,Grant,1966-10-01,,DB,,70,187,WAS,,,
Alan Haller,Alan,Haller,1970-08-09,,CB,,71,190,CAR,,,
Alan Harper,Alan,Harper,1979-09-06,,DT,98,73,285,NYJ,,,
Alan Kline,Alan,Kline,1971-05-25,,T,,77,277,NO,,,
Alan Knott,Alan,Knott,1994-12-16,South Carolina,C,63,76,290,SF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p2qou0ytxx1n7vkcxjpk",
Alan Pelc,Alan,Pelc,,,G,71,78,305,OAK,,,
Alan Reuber,Alan,Reuber,1981-01-26,,T,67,78,310,SF,,,
Alan Ricard,Alan,Ricard,1977-01-17,,RB,,71,237,DET,,,
Alan Veingrad,Alan,Veingrad,1963-07-24,,T,,77,277,DAL,,,
Alan Zemaitis,Alan,Zemaitis,1982-08-24,,CB,21,74,200,TB,,,
Alani Fua,Alani,Fua,1992-01-01,Brigham Young,LB,59,77,234,ARI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tlq2f4zrors3crml6j0k",
Alani Pututau,Alani,Pututau,,Adams State,DE,59,74,235,ATL,,,
Alaric Jackson,Alaric,Jackson,1998-07-14,Iowa,T,77,78,315,LA,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bzmde6patijvpixsqyct",
Albert Bentley,Albert,Bentley,1960-08-15,,RB,,71,207,PIT,,,
Albert Bimper,Albert,Bimper,,,C,,72,300,IND,,,
Albert Connell,Albert,Connell,1974-05-13,,WR,83,72,184,NO,,,
Albert Fontenot,Albert,Fontenot,1970-09-17,,DE,95,76,287,LAC,,,
Albert Havili,Albert,Havili,1995-08-07,Eastern Washington,DE,97,74,255,BUF,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cay3tiph2guipzokhidq",
Albert Haynesworth,Albert,Haynesworth,1981-06-17,,DT,95,78,350,TB,,,
Albert Horsey,Albert,Horsey,1979-01-02,,WR,15,72,185,BAL,,,
Albert Huggins,Albert,Huggins,1997-06-27,Clemson,DT,68,75,305,DAL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hbbanpqrzp03f4dagsxq",
Albert Johnson,Albert,Johnson,1977-11-11,,WR,89,69,190,NYJ,,,
Albert Lewis,Albert,Lewis,1960-10-06,,FS,29,74,205,OAK,,,
Albert McClellan,Albert,McClellan,1986-06-04,Marshall,OLB,47,74,235,NYJ,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dlpq9ctkqeiiynhwol33",
Albert Okwuegbunam,Albert,Okwuegbunam,1998-04-25,Missouri,TE,84,77,255,IND,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noqvtfo4wlwq8lybmprg",4
Albert Reese,Albert,Reese,1973-04-29,,DT,71,78,275,SF,,,
Albert Toeaina,Albert,Toeaina,,,T,73,78,355,OAK,,,
Albert Traylor,Albert,Traylor,1978-06-04,,G,64,74,305,NO,,,
Albert Wilson,Albert,Wilson,1992-07-12,Georgia State,WR,25,69,195,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/slythouwdcrug0poiios",
Albert Young,Albert,Young,1985-02-25,,RB,,70,209,PIT,,,
Alberto White,Alberto,White,1971-04-08,,DE,94,75,245,LA,,,
Alcides Catanho,Alcides,Catanho,1972-01-20,,LB,54,75,230,WAS,,,
Alden Darby,Alden,Darby,,,DB,36,70,192,IND,,,
Aldon Smith,Aldon,Smith,1989-09-25,Missouri,DE,99,76,265,SEA,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gytzk7llt9p0qw22iayb",1
Aldrick Robinson,Aldrick,Robinson,1988-09-24,Southern Methodist,WR,8,70,185,CAR,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lzdmahvzc7tm4pulh2sj",6
Aldrick Rosas,Aldrick,Rosas,1994-12-30,Southern Oregon,K,13,75,221,DET,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyjstniyvbv82ihgml4w",
Alec Anderson,Alec,Anderson,1999-10-03,UCLA,G,70,77,305,BUF,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lptnr0wgrndie9wjvnpu",
Alec Bloom,Alec,Bloom,1996-04-03,Connecticut,TE,87,78,253,ARI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rkg0obvol6znrhyaugvy",
Alec Holler,Alec,Holler,1999-07-19,Central Florida,TE,49,75,230,DAL,,,
Alec Ingold,Alec,Ingold,1996-07-09,Wisconsin,FB,30,73,242,MIA,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ti3f1rb38z7sbxkjk2d9",
Alec James,Alec,James,1994-09-30,Wisconsin,DE,94,75,272,TB,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdmtaji4hmnegxy22hsm",
Alec Lemon,Alec,Lemon,,,WR,,74,207,BAL,,,
Alec Lindstrom,Alec,Lindstrom,1997-07-07,Boston College,C,70,75,298,NYJ,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvtae9fiee1vgzac4b2b",
Alec Millen,Alec,Millen,1970-09-25,,T,,79,285,SF,,,
Alec Mock,Alec,Mock,2002-03-30,Air Force,LB,57,75,240,DEN,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/svwtkyx9adtaulduiw5s",
Alec Ogletree,Alec,Ogletree,1991-09-25,Georgia,ILB,44,74,235,CHI,STL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2iknv0oqq5nqbbzjjrn",1
Alec Pierce,Alec,Pierce,2000-05-02,Cincinnati,WR,14,75,213,IND,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hvtcpccoigf9cghzkxcg",2
Alec Savoie,Alec,Savoie,,,T,64,79,322,ATL,,,
Alejandro Villanueva,Alejandro,Villanueva,1988-09-22,Army,T,78,81,320,BAL,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u0iqbfj30q64ngrmwdvr",
Alek Torgersen,Alek,Torgersen,1995-01-13,Pennsylvania,QB,9,74,229,DET,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zsotiodmile3qzrycoeh",
Aleva Hifo,Aleva,Hifo,,Brigham Young,WR,84,70,187,ARI,,,
Alex Akingbulu,Alexander,Akingbulu,1997-12-28,Fresno State,T,62,78,300,WAS,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nitbwnoclhqffnkejmtf",
Alex Albright,Alex,Albright,1988-01-29,,OLB,55,77,254,DAL,,,
Alex Anzalone,Alex,Anzalone,1994-09-22,Florida,ILB,34,75,240,DET,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xqnraw1s62bbbsdffztm",3
Alex Armah,Alex,Armah,1994-05-17,West Georgia,RB,40,74,255,WAS,CAR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvbqmdwlukehpxovupsg",6
Alex Austin,Alex,Austin,2001-05-22,Oregon State,CB,28,73,191,NE,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t8umlygeg2jmupvkhsz5",7
Alex Bachman,Alex,Bachman,1996-05-29,Wake Forest,WR,81,72,190,LV,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cwpp03jqrvyacbjbzkxb",
Alex Balducci,Alex,Balducci,1994-03-01,Oregon,OG,60,76,310,NYJ,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xc6sdstdncnxxacirzbl",
Alex Bannister,Alex,Bannister,1979-04-23,,WR,80,77,207,BAL,,,
Alex Barnes,Alex,Barnes,1996-10-27,Kansas State,RB,39,72,226,TEN,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tar6bvnxhdpblkoyrohk",
Alex Barrett,Alejandro,Barrett,1994-03-06,San Diego State,DE,58,74,250,SF,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckui91mrqawzzbz9jjxa",
Alex Barron,Alex,Barron,1982-09-28,,T,77,80,315,OAK,,,
Alex Bars,Alex,Bars,1995-09-08,Notre Dame,G,64,77,314,LV,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfbvojor6n9kbbvneljf",
Alex Bayer,Alex,Bayer,1990-11-08,,TE,,76,258,LAC,,,
Alex Bazzie,Alex,Bazzie,1990-08-05,Marshall,LB,54,74,240,ARI,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x29fejdvvrjso1bejnxx",
Alex Bernstein,Alex,Bernstein,1975-08-11,,DE,67,75,325,ATL,,,
Alex Boone,Alexander,Boone,1987-05-04,Ohio State,G,78,80,310,SEA,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sckg9o35cdeumkdim6de",
